Initiator,Timestamp,Mentions
216139,1341409619,677
364016,1341409620,13808
144295,1341409620,677
245255,1341409622,677
193861,1341409623,44132
360374,1341409624,88
139361,1341409624,6268
35456,1341409625,59195
294593,1341409626,677
153320,1341409626,59195
446739,1341409628,446739
16045,1341409629,714
16045,1341432931,88
313753,1341409631,27744
340874,1341409631,59195
109658,1341409632,68099
216249,1341409633,677
16394,1341409633,32108
16394,1341495752,"27016, 32108, 32126"
16394,1341568957,32108
430386,1341409634,8598
170754,1341409634,"26383, 88804, 26386"
207219,1341409636,"4713, 1276, 59654"
207219,1341413660,2417
191984,1341409636,2417
191984,1341409695,10867
191984,1341410349,2417
121535,1341409637,76901
27898,1341409638,"70844, 70853"
400951,1341409638,198040
270772,1341409639,270771
374346,1341409640,59195
374346,1341585447,14685
115407,1341409640,115407
115407,1341414207,"115407, 19923"
404250,1341409641,383
256193,1341409642,7269
116287,1341409642,360190
141137,1341409643,220
123747,1341409644,199570
123747,1341504932,"30179, 102000"
123747,1341701824,12658
33025,1341409645,3808
204051,1341409646,677
89570,1341409647,34178
420363,1341409647,16783
154199,1341409648,36219
410014,1341409648,88
410014,1341410630,220
224457,1341409649,2417
41298,1341409649,88
14222,1341409650,"331029, 14222, 2417"
14222,1341409866,331029
14222,1341410087,331029
334926,1341409651,88
444344,1341409654,88
215464,1341409655,186608
338967,1341409656,3235
94374,1341409657,22781
59172,1341409657,59195
225365,1341409658,206
52796,1341409658,10228
422265,1341409658,383
139248,1341409659,14454
306582,1341409660,"16, 160297"
170857,1341409661,6268
453870,1341409661,383
337342,1341409661,6948
340390,1341409664,677
291357,1341409665,291358
201571,1341409665,11921
336969,1341409665,"677, 132690"
34571,1341409670,43
77673,1341409670,677
407308,1341409670,14549
83479,1341409671,9351
83479,1341415987,83479
260114,1341409671,59195
292170,1341409675,59195
385103,1341409676,88
417151,1341409676,677
232240,1341409678,1945
167832,1341409678,47110
318214,1341409678,26677
50116,1341409679,4368
50116,1341488892,4368
121303,1341409679,30642
121303,1341453775,121305
121303,1341453818,121305
146685,1341409680,14577
146685,1341409789,14577
146685,1341588155,117264
70844,1341409680,"27898, 70853"
196878,1341409682,"19150, 8835"
103900,1341409682,220
286324,1341409682,677
334950,1341409686,69237
303739,1341409686,303740
122165,1341409688,122165
332836,1341409688,58875
332836,1341414144,16618
75051,1341409688,4076
137365,1341409688,5011
293391,1341409688,195004
153144,1341409690,383
224089,1341409691,220
46004,1341409692,5796
46004,1341410049,5796
82195,1341409693,59195
332322,1341409693,205
421869,1341409695,46527
104241,1341409696,6268
117988,1341409696,37160
117988,1341411881,6948
117988,1341414783,28455
303418,1341409697,7533
222012,1341409699,"5907, 759"
8829,1341409699,28476
133924,1341409701,224355
176077,1341409702,69237
114678,1341409703,73099
39489,1341409703,677
154420,1341409704,"88, 161739"
66011,1341409704,"30750, 6948"
211134,1341409705,2417
423419,1341409705,59195
26215,1341409705,677
338210,1341409706,"30992, 156984"
245136,1341409707,677
231451,1341409707,231452
416928,1341409713,677
380139,1341409717,380139
113617,1341409717,26677
253944,1341409719,2417
187809,1341409719,6268
213369,1341409719,130884
409431,1341409720,97196
202726,1341409721,677
202726,1341409770,"677, 132690"
323604,1341409721,677
269688,1341409722,26677
359747,1341409723,28476
246765,1341409723,246765
240395,1341409724,"677, 132690"
436692,1341409724,59195
238451,1341409726,55471
243906,1341409727,"55618, 61939"
101590,1341409727,383
81564,1341409727,100487
81564,1341428600,45032
402309,1341409728,59195
401007,1341409729,3369
66650,1341409729,677
97845,1341409730,285964
8472,1341409730,32926
53014,1341409730,30298
80074,1341409732,"205, 414612"
86742,1341409735,59195
133712,1341409737,"88, 96461"
110415,1341409737,7533
156447,1341409738,220
13363,1341409738,14454
103700,1341409738,26677
286345,1341409739,677
51108,1341409742,88
276901,1341409744,52469
146814,1341409745,519
170955,1341409746,22809
286294,1341409746,383
167426,1341409747,60035
163969,1341409747,280
21209,1341409747,88
95033,1341409747,59195
95033,1341430912,57958
249457,1341409750,59
82637,1341409750,88
147986,1341409751,"26383, 88804, 26386"
423289,1341409754,2055
11007,1341409757,11007
229165,1341409757,677
186266,1341409757,200226
186266,1341599717,"244644, 33601"
186266,1341666773,"55291, 244644"
172889,1341409759,7533
185842,1341409759,39992
281311,1341409761,59195
331102,1341409761,7533
331102,1341622204,16783
227731,1341409762,202348
227731,1341512923,"283, 190548"
176896,1341409763,489
157436,1341409764,816
168277,1341409764,677
329503,1341409765,92
280005,1341409767,34312
50403,1341409767,"73099, 14957, 468"
50403,1341413826,14454
50403,1341452332,7477
104677,1341409767,2874
71782,1341409768,677
71782,1341414253,349
407721,1341409769,677
161796,1341409769,677
47296,1341409773,47296
47296,1341592528,139531
37965,1341409775,7514
143120,1341409775,"88, 103478"
212245,1341409776,677
44312,1341409776,206
397229,1341409776,519
425115,1341409776,26677
450111,1341409778,26677
257133,1341409778,213
262545,1341409778,36244
247312,1341409780,51745
132907,1341409780,59195
132907,1341421410,"59195, 14070"
80483,1341409781,50227
56951,1341409782,973
56951,1341411261,511
56951,1341413799,14454
236362,1341409783,3369
422587,1341409783,9492
42053,1341409785,147
349233,1341409785,11007
16975,1341409785,503
77855,1341409786,11007
68749,1341409786,235
178005,1341409787,11007
63513,1341409789,63467
63513,1341411477,"63465, 7533"
63513,1341436694,59162
87216,1341409790,8757
35451,1341409792,7533
103711,1341409792,1062
184441,1341409792,677
174176,1341409795,42927
314078,1341409799,59195
35685,1341409799,27483
35685,1341409807,88
8768,1341409803,8964
87364,1341409803,74033
87364,1341412457,44132
87364,1341551862,54265
243995,1341409804,189670
267539,1341409807,677
186543,1341409809,2417
15433,1341409810,11945
255110,1341409810,100924
38878,1341409811,3872
315896,1341409811,54222
315896,1341430654,200585
169600,1341409812,"5965, 88, 11555"
51251,1341409812,677
249945,1341409813,45528
299671,1341409814,7514
279910,1341409814,"677, 132690"
279910,1341416183,"279912, 519"
119410,1341409815,14584
157163,1341409815,2417
117931,1341409816,677
117931,1341490960,51924
399991,1341409818,677
408545,1341409819,26677
282494,1341409820,206
34139,1341409821,14064
72380,1341409824,67702
72380,1341433611,200585
301801,1341409825,26677
110416,1341409825,6948
296887,1341409825,6948
355830,1341409827,677
123090,1341409827,6793
430959,1341409827,23123
334764,1341409827,185442
174571,1341409831,677
174571,1341430209,7756
84621,1341409832,71142
41320,1341409832,7533
161273,1341409833,677
161273,1341409935,89294
160541,1341409834,6793
160541,1341410146,46117
160541,1341451727,73628
160541,1341453226,"13923, 73628, 160065"
160541,1341619577,88
160541,1341619695,"88, 64911, 52087"
393012,1341409834,138
64148,1341409834,335
255534,1341409836,2417
174712,1341409839,31030
110797,1341409841,304634
110797,1341425591,88
290825,1341409842,11565
132544,1341409843,88
132544,1341410134,49090
86302,1341409843,2417
86302,1341421254,2417
355159,1341409843,2417
66345,1341409843,51745
70425,1341409844,"70430, 81232"
314676,1341409845,179483
46571,1341409849,"16358, 111724"
252079,1341409850,252080
184057,1341409850,20560
184057,1341594642,4987
209485,1341409851,47175
334917,1341409851,59195
441111,1341409852,88
441111,1341411238,2417
8773,1341409853,8758
123965,1341409853,123965
119508,1341409854,88
87048,1341409854,41674
197876,1341409855,14179
122822,1341409857,9071
349536,1341409857,43
127607,1341409859,677
127607,1341409874,"677, 132690"
233344,1341409859,"8984, 33450"
21240,1341409860,"13800, 108119"
428304,1341409860,8077
326948,1341409861,68278
10389,1341409862,9964
212664,1341409868,14454
22218,1341409869,677
219788,1341409869,677
14179,1341409871,14179
14179,1341409895,96335
159156,1341409874,435
221934,1341409875,9003
221934,1341413798,9003
104710,1341409878,14577
140880,1341409880,43
46890,1341409881,129457
46890,1341438352,"2915, 15950"
18155,1341409883,1120
402663,1341409883,12665
257695,1341409884,88
297840,1341409885,2417
202641,1341409887,17175
126230,1341409889,8711
277040,1341409890,5011
423731,1341409891,59195
132081,1341409891,157820
89223,1341409892,"8984, 33450"
386158,1341409894,26677
398928,1341409896,249773
409164,1341409898,88
339293,1341409898,677
166859,1341409899,88
27941,1341409900,220
429947,1341409904,88
32505,1341409906,"14577, 32498"
32505,1341515359,81
442006,1341409907,"102564, 88"
442006,1341479082,67382
223011,1341409908,223010
349912,1341409909,61221
366219,1341409910,35248
126495,1341409912,88
126495,1341411928,63
306560,1341409913,306561
49159,1341409913,9025
49159,1341422750,37134
49159,1341472620,49159
49159,1341684782,50227
10559,1341409914,"10559, 37810"
15122,1341409914,"56638, 85738, 511"
170075,1341409914,19913
268738,1341409915,268737
55640,1341409917,44084
53760,1341409918,141049
388816,1341409919,388817
388816,1341410851,388816
134868,1341409919,376547
136014,1341409920,"88, 120568, 5590"
136014,1341410129,"5640, 88, 5590"
455486,1341409922,88
28603,1341409924,"6596, 55"
214578,1341409925,2417
178468,1341409926,11007
94794,1341409927,80512
79147,1341409927,6910
353986,1341409928,52471
353986,1341411583,14572
353986,1341412460,7533
98695,1341409928,29574
282891,1341409929,2941
282891,1341443225,11854
282891,1341488870,2014
190561,1341409929,38712
67022,1341409930,18431
109949,1341409930,99
246639,1341409931,59324
326808,1341409932,677
419422,1341409933,59195
419422,1341412073,35216
136987,1341409933,83
136987,1341529160,4973
174313,1341409934,677
106160,1341409935,677
1583,1341409937,891
381035,1341409938,47175
137124,1341409939,5907
282826,1341409940,677
205877,1341409941,2055
8895,1341409942,19995
8895,1341410398,141655
8895,1341511696,36216
8895,1341598226,36216
8895,1341668444,19979
396151,1341409942,14603
396151,1341409960,14603
37350,1341409942,23680
92176,1341409943,"6596, 55"
92176,1341501654,81
387084,1341409945,"52470, 14577"
430659,1341409945,88
412686,1341409945,378049
37447,1341409945,220
37447,1341569436,4635
188395,1341409945,64866
84016,1341409946,2417
242229,1341409947,6793
380436,1341409949,14602
380436,1341430005,12965
73890,1341409951,2417
405193,1341409953,8598
64,1341409953,383
160739,1341409954,88
295970,1341409956,19913
125731,1341409957,61221
5066,1341409958,6596
5066,1341509410,188
24961,1341409959,128885
91281,1341409960,15
270253,1341409960,16358
209343,1341409964,209343
15185,1341409964,6502
145733,1341409966,105173
188682,1341409966,188685
103148,1341409969,349
103148,1341410375,519
103148,1341410953,519
103148,1341413426,39362
103148,1341424121,"72329, 64461"
29034,1341409969,220
139534,1341409970,139535
192777,1341409970,14578
382051,1341409972,220
382051,1341492090,408
346723,1341409972,"14577, 32498"
293325,1341409972,47175
455183,1341409973,383
104979,1341409973,176679
154476,1341409974,43
442046,1341409974,26677
373590,1341409974,138
373590,1341410331,6971
213381,1341409974,170099
30575,1341409974,11945
107373,1341409975,"816, 220"
397868,1341409977,677
183489,1341409977,17175
44589,1341409978,9964
70950,1341409978,677
453510,1341409979,57122
169450,1341409980,88
397955,1341409980,220
411254,1341409980,88
268671,1341409982,677
3431,1341409982,7514
252118,1341409984,319166
252118,1341413138,288602
252118,1341413230,288602
187074,1341409984,"19150, 8835"
9477,1341409987,27723
9477,1341587002,27723
9477,1341678098,"62514, 38224"
44386,1341409987,27723
44386,1341587002,27723
119561,1341409987,973
267080,1341409988,677
267080,1341410632,677
411062,1341409990,26139
160584,1341409991,11007
123905,1341409991,37532
16287,1341409993,519
36818,1341409993,38134
36818,1341410275,38134
36818,1341410327,38134
243513,1341409994,42927
96974,1341409994,49531
401517,1341409995,401520
50522,1341409996,383
456002,1341409999,19995
75587,1341409999,220
135460,1341409999,88
331205,1341409999,88
449781,1341409999,38224
449781,1341492107,38224
449781,1341568169,48137
423685,1341410002,677
187145,1341410003,677
413095,1341410004,88
226329,1341410005,2417
44641,1341410006,11072
44641,1341411479,11072
12047,1341410006,2417
359644,1341410008,104474
376479,1341410011,383
359582,1341410011,88
324639,1341410014,28476
154848,1341410014,14179
120881,1341410015,121217
165551,1341410015,272461
398387,1341410016,677
9012,1341410017,28476
179058,1341410018,179060
265079,1341410019,58574
6820,1341410020,6005
187915,1341410021,2417
314760,1341410022,2941
87245,1341410023,"16460, 27180"
87245,1341410121,"16460, 27180"
87245,1341494344,27180
337115,1341410024,816
88385,1341410024,50865
107652,1341410025,206
107652,1341430277,22990
293178,1341410026,26677
101601,1341410028,"56638, 85738"
206098,1341410030,6268
407817,1341410030,677
182828,1341410030,59195
3045,1341410030,16188
133770,1341410031,130884
395785,1341410031,73099
395785,1341426764,270801
370916,1341410031,15
281525,1341410032,7514
100795,1341410033,2941
56512,1341410036,27864
217765,1341410036,130884
110223,1341410036,8761
110223,1341410367,110223
110223,1341412055,65103
110223,1341413698,8993
110223,1341451193,110223
110223,1341453038,119063
110223,1341526342,64570
249289,1341410037,973
212069,1341410038,6971
212069,1341417467,321121
216080,1341410039,677
388817,1341410043,388817
388817,1341410077,388816
167348,1341410043,7514
181376,1341410044,213
139999,1341410044,759
366476,1341410045,"366476, 366478"
366476,1341426287,"361972, 366476"
193007,1341410045,36571
101295,1341410045,4392
284859,1341410047,677
246114,1341410047,"37965, 7514"
448985,1341410048,88
92619,1341410048,59195
149348,1341410049,86
62703,1341410053,50511
113509,1341410053,220
113509,1341701665,"750, 113509"
21920,1341410054,93919
449475,1341410055,6948
229685,1341410055,677
45983,1341410056,10053
229980,1341410058,88
272976,1341410058,2670
52218,1341410058,88
412244,1341410063,677
247649,1341410066,88
166702,1341410068,96327
9513,1341410069,1722
9513,1341410457,1722
9513,1341410652,1722
9513,1341412008,1722
9513,1341615148,16248
260420,1341410070,677
260420,1341410157,"677, 132690"
438583,1341410070,2127
297945,1341410070,5226
295292,1341410072,677
398675,1341410074,1945
117470,1341410074,102611
140599,1341410075,2567
175135,1341410075,7533
112753,1341410078,2572
112753,1341411314,473
12310,1341410081,12310
255896,1341410082,88
346065,1341410083,10063
82959,1341410086,43
88952,1341410089,"80483, 50227"
93896,1341410091,18493
277327,1341410093,88
277327,1341410740,88
154695,1341410093,47685
112319,1341410094,136233
129105,1341410094,23680
129383,1341410095,86790
376547,1341410096,376547
69589,1341410096,72365
69589,1341424304,72365
69589,1341424432,72365
69589,1341433959,387
69589,1341444012,6013
69589,1341507690,42354
69589,1341544376,"10214, 5005"
75812,1341410097,100898
11538,1341410098,4362
11538,1341684162,12565
237761,1341410099,88
194298,1341410100,199570
194298,1341574364,459
45129,1341410101,96446
154389,1341410102,26
154389,1341426127,"51762, 220"
10843,1341410103,"10100, 7056, 126500, 153800, 11286"
363458,1341410104,677
363458,1341410236,88
450583,1341410105,73828
450583,1341410486,73828
450583,1341410554,73828
450583,1341410921,73828
188804,1341410105,104020
188132,1341410106,88
303703,1341410107,88
248276,1341410109,5907
297791,1341410109,68285
210572,1341410111,53843
213973,1341410111,489
213973,1341591427,33674
194040,1341410112,"60848, 31650"
232927,1341410116,138322
123072,1341410116,677
123072,1341418740,960
191614,1341410116,17175
220933,1341410116,199570
147817,1341410117,58574
253599,1341410117,6686
52109,1341410118,52109
131387,1341410120,677
250662,1341410122,205
294080,1341410122,"677, 132690"
163361,1341410123,128146
184288,1341410125,"56638, 85738"
93919,1341410126,21920
112025,1341410128,112025
265031,1341410129,28476
265031,1341410159,59195
265031,1341410195,88
85078,1341410129,6584
347921,1341410130,43
290791,1341410131,2055
157338,1341410131,182296
145466,1341410133,104020
231429,1341410133,130884
39084,1341410133,47509
267636,1341410134,88
154545,1341410134,2572
277070,1341410136,88
86576,1341410137,9298
86576,1341410437,9298
71988,1341410137,65099
285535,1341410140,6948
101530,1341410140,51745
101530,1341423403,235
101530,1341567707,240676
328940,1341410140,11007
328940,1341433935,134236
250872,1341410141,816
321216,1341410141,29259
240050,1341410141,677
104657,1341410142,81232
250445,1341410144,12389
433008,1341410144,35059
93414,1341410145,383
367545,1341410147,88
380607,1341410148,7514
286667,1341410149,220
168152,1341410150,71034
328061,1341410150,19573
181085,1341410150,220
50925,1341410151,17175
50925,1341450810,"501, 1984"
147068,1341410151,51745
441118,1341410152,441118
441118,1341554172,441118
441118,1341568640,441118
441118,1341655259,441118
252612,1341410152,252613
103532,1341410153,13618
103532,1341410568,16143
103532,1341412558,2288
103532,1341413299,37755
103532,1341468058,1553
301020,1341410154,7639
301020,1341439547,7639
310784,1341410156,59958
451134,1341410158,220
130654,1341410158,26
433945,1341410159,433288
433945,1341411129,433288
215134,1341410160,81025
351764,1341410161,2417
351764,1341418506,"13813, 3998"
434366,1341410161,59195
13784,1341410161,222200
13784,1341430623,15113
220926,1341410165,138
331581,1341410166,165904
331581,1341411425,35248
99030,1341410166,2417
99030,1341411393,2417
4604,1341410167,30151
97450,1341410168,19995
357766,1341410170,519
229774,1341410170,677
232055,1341410172,11007
251894,1341410173,64916
419772,1341410174,419772
45230,1341410174,220
62865,1341410175,677
208651,1341410175,677
202348,1341410176,202348
401900,1341410179,677
9169,1341410181,7437
322317,1341410182,1276
312144,1341410183,248
10287,1341410184,8385
314441,1341410185,9964
388421,1341410185,7533
240704,1341410186,26677
14514,1341410189,677
226443,1341410189,677
231086,1341410190,677
442785,1341410192,2138
101506,1341410194,6268
71282,1341410194,30151
16986,1341410195,615
74845,1341410195,36785
187704,1341410196,41725
187704,1341410224,12966
187704,1341426795,"12966, 41725"
341894,1341410196,59702
149986,1341410196,88
33770,1341410197,130884
378481,1341410200,26677
307985,1341410202,"43684, 28524"
307985,1341410285,"43684, 28524"
307985,1341410443,43684
396044,1341410203,205
386530,1341410204,205
450571,1341410204,88
361318,1341410205,88
258556,1341410210,59195
258556,1341434339,7569
322918,1341410210,220
237663,1341410211,677
65463,1341410211,5907
165904,1341410213,165904
165904,1341412809,35248
262685,1341410213,262686
386851,1341410215,138
44892,1341410216,959
44892,1341420180,44893
44892,1341488925,49610
430672,1341410217,26677
430672,1341447749,245
430672,1341448105,430673
430672,1341448129,430673
403031,1341410219,42
119038,1341410219,90771
119038,1341413885,90771
327363,1341410219,88
356422,1341410224,2874
32498,1341410224,"14577, 32498"
268689,1341410226,88
8252,1341410226,503
8252,1341531768,3114
327199,1341410227,14577
42929,1341410227,83551
237426,1341410228,47175
8771,1341410230,"8757, 8855, 8771"
228371,1341410231,88
228371,1341410295,"88, 118818"
228371,1341411118,12928
444465,1341410231,239782
85722,1341410232,33988
203430,1341410233,6584
228015,1341410236,2417
423329,1341410237,19159
449832,1341410237,677
129839,1341410238,7514
49707,1341410238,88
49707,1341410354,19995
38186,1341410239,7533
100727,1341410240,150471
100727,1341410346,150471
228502,1341410241,959
90157,1341410246,"677, 132690"
90157,1341410536,13799
133321,1341410247,"29805, 580"
358291,1341410247,12389
305903,1341410248,59195
400673,1341410248,677
165912,1341410249,83766
40489,1341410249,138
398927,1341410251,249773
253733,1341410252,28476
276836,1341410253,13808
122838,1341410254,30513
12142,1341410256,"12142, 3807"
77581,1341410257,200597
77581,1341468780,30225
269649,1341410258,3235
31455,1341410258,11007
385109,1341410261,677
101991,1341410263,6268
118314,1341410263,123576
133821,1341410264,220
133821,1341410265,88
252056,1341410264,"306, 43"
261600,1341410266,29252
261600,1341410314,29252
409757,1341410270,677
455333,1341410270,6268
293003,1341410272,11007
388693,1341410275,677
67621,1341410276,220
78635,1341410278,88
410214,1341410280,37545
344175,1341410280,20751
455030,1341410280,677
123838,1341410281,"251196, 251204"
53950,1341410283,"22997, 118818"
83253,1341410286,59195
78776,1341410287,19912
78776,1341420522,31443
78776,1341420744,34798
78776,1341528810,35549
136955,1341410290,79150
136955,1341574524,75095
136955,1341695455,"23, 14525"
55779,1341410290,174595
431366,1341410290,1503
411285,1341410290,317
411285,1341410347,317
411285,1341410408,317
307412,1341410292,677
15051,1341410292,"489, 213973"
15051,1341427381,8123
30750,1341410292,66011
30750,1341410481,66011
30750,1341411327,30742
30750,1341411652,30742
30750,1341411707,30742
30750,1341411879,30742
30750,1341411937,30742
63829,1341410292,6502
46783,1341410293,"88, 378, 206"
415579,1341410293,47175
232969,1341410293,26677
40723,1341410296,"182457, 171153"
333430,1341410297,15896
6755,1341410297,14926
6755,1341410956,"93037, 6755"
404865,1341410298,2417
44202,1341410299,2417
44202,1341425963,350795
44202,1341426003,350795
370018,1341410302,73828
356285,1341410302,356285
75492,1341410305,12281
35550,1341410307,44086
35550,1341496002,44086
35550,1341672007,44086
258089,1341410307,202348
258089,1341449407,74700
136233,1341410307,136233
184269,1341410308,184269
112540,1341410309,677
361205,1341410310,38009
26939,1341410310,32526
71955,1341410310,8767
71955,1341413698,8767
79036,1341410311,14677
79036,1341410620,14577
101803,1341410314,66791
186122,1341410314,11339
31577,1341410316,73895
317540,1341410316,220
173773,1341410318,59195
440194,1341410320,1574
9071,1341410322,9071
199136,1341410322,5516
199136,1341410663,5516
435832,1341410322,9025
435832,1341562044,54021
37983,1341410322,1945
37983,1341493439,12022
83305,1341410323,503
347054,1341410323,2417
242569,1341410325,16783
432971,1341410326,88
364360,1341410332,27869
347121,1341410334,26547
299667,1341410334,83551
401042,1341410335,401041
171111,1341410339,47175
320252,1341410339,6268
112921,1341410341,206
112921,1341413340,206
86893,1341410342,14600
327077,1341410343,31231
152091,1341410344,110223
80349,1341410344,"331, 11714"
382362,1341410345,47175
379763,1341410345,"375346, 220"
277774,1341410347,349
105380,1341410350,677
32686,1341410351,37672
244618,1341410352,677
154301,1341410353,8385
68697,1341410355,"37035, 66010"
116955,1341410356,25907
184733,1341410357,59195
34625,1341410357,2166
435527,1341410358,519
435527,1341418479,519
308889,1341410360,88
124380,1341410362,2572
143015,1341410362,141049
166715,1341410365,2055
418063,1341410366,88
418063,1341423988,418063
418063,1341508512,39420
43197,1341410367,"677, 132690"
43197,1341559081,"48977, 48982"
181541,1341410368,4259
30274,1341410368,47416
28999,1341410368,35422
2399,1341410370,385125
262686,1341410370,262686
262686,1341410399,262685
203020,1341410370,46117
321046,1341410372,189670
198781,1341410372,68702
220386,1341410372,7514
64670,1341410373,16783
174595,1341410373,55779
91447,1341410373,82700
107895,1341410374,2417
107895,1341410431,21280
93037,1341410376,"14926, 6755"
93037,1341411153,"93037, 6755"
201023,1341410376,220
203809,1341410378,959
272429,1341410378,88
166511,1341410379,220358
1275,1341410381,6502
80320,1341410381,2417
301139,1341410381,59945
332834,1341410382,12281
166875,1341410382,34184
86760,1341410383,19995
14273,1341410383,116693
61551,1341410384,"61544, 28476"
359904,1341410386,173635
402981,1341410386,677
219667,1341410387,677
421198,1341410387,63
314335,1341410387,677
381471,1341410387,7533
381471,1341421732,"7533, 14070"
40135,1341410387,2080
40135,1341477381,255859
40135,1341499229,255859
40135,1341502720,255859
59738,1341410388,59738
46200,1341410389,89886
42692,1341410390,44126
422373,1341410391,422374
105922,1341410393,24561
105922,1341585493,24561
68329,1341410394,88
243264,1341410394,45519
103654,1341410395,104281
81082,1341410395,81087
306471,1341410396,56860
38134,1341410396,36818
38134,1341410491,36818
38134,1341411598,6949
242090,1341410398,677
147660,1341410398,5005
344177,1341410399,519
344177,1341410785,519
355218,1341410400,"88, 3998"
350433,1341410401,26677
139601,1341410403,11007
223229,1341410405,677
217285,1341410405,677
90257,1341410405,88
165182,1341410406,26677
197902,1341410407,16452
197902,1341624083,16452
59747,1341410408,220
59747,1341535034,677
227918,1341410409,677
387867,1341410409,352
387867,1341455593,30039
36394,1341410409,85842
171228,1341410409,220
201195,1341410410,677
208312,1341410412,"88, 3998"
208312,1341430254,"82974, 25907"
208312,1341430600,26
232924,1341410412,232927
232924,1341583457,88999
11779,1341410413,204318
285500,1341410413,677
305310,1341410414,7533
180022,1341410415,759
180022,1341427419,88
180022,1341428376,4446
18391,1341410415,8598
24585,1341410416,14999
207284,1341410417,5005
112401,1341410417,78492
112401,1341413230,78492
406604,1341410420,677
369275,1341410420,6793
14089,1341410420,88
236052,1341410423,5193
236052,1341413648,71151
416725,1341410423,299624
415427,1341410425,677
385125,1341410426,385125
277534,1341410429,7533
277534,1341491631,7533
277534,1341491875,7533
190411,1341410429,1062
351361,1341410429,56860
214664,1341410432,214664
333231,1341410435,59195
412264,1341410436,8928
412264,1341410519,8598
412264,1341435354,8767
168807,1341410436,14454
210397,1341410439,144651
210397,1341411351,144651
395281,1341410439,395280
147890,1341410444,14728
332116,1341410444,59195
15239,1341410446,3233
162991,1341410446,8560
185071,1341410446,8005
428212,1341410450,7436
100357,1341410451,66791
33930,1341410453,126579
90430,1341410455,32926
195324,1341410455,38009
246567,1341410458,102338
157174,1341410458,87986
354907,1341410461,7514
93183,1341410463,"5393, 7414"
305194,1341410464,24465
236616,1341410464,"88, 816"
25090,1341410464,103517
25090,1341417131,"492, 15217, 973"
25090,1341417189,13814
25090,1341421781,55539
25090,1341524781,"22380, 511"
25090,1341574463,519
138368,1341410466,2572
366555,1341410467,16516
97485,1341410467,117855
97485,1341518655,93167
97485,1341682465,"134082, 171978"
86223,1341410467,8385
109835,1341410467,891
170286,1341410469,170288
276602,1341410470,"146346, 179330"
276602,1341579607,"146346, 179330"
32773,1341410471,383
2267,1341410473,"85739, 4336"
150471,1341410474,100727
50594,1341410475,"29805, 580"
46825,1341410476,46825
444049,1341410478,35376
444049,1341585082,35376
2580,1341410479,14957
174306,1341410479,677
129064,1341410481,339478
129064,1341583974,36216
103442,1341410484,29259
103442,1341411117,28652
103442,1341411273,28652
103442,1341411552,11565
103442,1341473257,11565
103442,1341473487,38779
103442,1341473902,28667
85315,1341410486,6373
5055,1341410488,2941
51174,1341410489,"677, 104567, 132690"
119626,1341410489,677
113568,1341410489,14454
356647,1341410490,220
335154,1341410491,17175
117543,1341410491,15754
411758,1341410491,3233
184849,1341410492,80429
455539,1341410495,58574
5308,1341410495,5450
5308,1341477608,519
121214,1341410495,91843
121214,1341411054,263656
20323,1341410496,20128
106917,1341410496,16450
251878,1341410498,228382
319517,1341410499,44086
49132,1341410500,206
16425,1341410500,220
137540,1341410503,349
194959,1341410504,26687
80875,1341410504,88
348531,1341410509,59195
67416,1341410511,30476
62758,1341410513,11007
227275,1341410514,59195
170518,1341410514,957
384149,1341410515,26677
75898,1341410516,36216
299669,1341410517,83551
126608,1341410517,23812
133031,1341410519,"3972, 68206"
133031,1341585506,"66669, 2014"
194905,1341410519,15
157689,1341410521,19995
147813,1341410522,88
112024,1341410526,112025
391163,1341410527,298974
37843,1341410530,16527
103743,1341410531,66791
103743,1341411904,54444
103743,1341445316,104316
103743,1341446284,161500
215046,1341410535,11872
215046,1341511163,2417
134,1341410535,4613
305264,1341410537,11792
211407,1341410538,192073
156921,1341410538,677
156921,1341411022,20395
371331,1341410539,15
39269,1341410539,7533
157026,1341410539,170754
157026,1341509087,193599
157026,1341509423,"193599, 88804"
116689,1341410541,21016
228319,1341410542,30642
250126,1341410542,59195
229086,1341410545,2417
145134,1341410545,677
145134,1341462136,677
189020,1341410545,220
130324,1341410546,"11007, 240450"
130324,1341467099,16527
48336,1341410546,7173
231771,1341410547,130884
343386,1341410549,58574
252539,1341410550,"252541, 252539"
404490,1341410557,404491
31328,1341410557,32926
11500,1341410560,220
307802,1341410561,8
47613,1341410563,8767
56643,1341410567,56653
151580,1341410570,26352
362043,1341410570,54222
149761,1341410571,519
219668,1341410574,"103455, 153893"
100717,1341410574,100717
311277,1341410575,59195
235939,1341410576,"35083, 16143"
411060,1341410577,184258
343234,1341410578,816
261481,1341410578,197770
187772,1341410579,677
34608,1341410580,130590
151096,1341410580,107895
143657,1341410581,759
15502,1341410581,15
145341,1341410582,88
145341,1341410589,88
145341,1341410715,88
145341,1341410722,88
35072,1341410583,768
101834,1341410583,29233
102174,1341410584,768
102174,1341433478,"6127, 102174, 768"
102174,1341498443,102174
380726,1341410585,677
134534,1341410585,7533
134534,1341581202,7533
189753,1341410587,2941
230277,1341410589,230276
230277,1341411284,230276
13971,1341410592,13965
284912,1341410593,26677
318448,1341410594,264560
34876,1341410595,59195
269555,1341410599,677
287965,1341410600,287966
287965,1341410662,287967
74406,1341410601,69237
150475,1341410604,"88, 816"
150475,1341421302,"88, 150475"
81083,1341410605,301
81083,1341410620,383
81083,1341410886,519
